Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,RSSI1,RSSI2,RSSI3,RSSI4
1,0,0,0,0,0,0,0,0,-53,-38,-40,-69
1,0,0,0,0,0,0,0,0,-47,-38,-36,-67
1,0,0,0,0,0,0,0,0,-49,-38,-39,-55
1,0,0,0,0,0,0,0,0,-48,-35,-41,-65
1,0,0,0,0,0,0,0,0,-49,-35,-39,-71
1,0,0,0,0,0,0,0,0,-51,-37,-41,-59
1,0,0,0,0,0,0,0,0,-48,-40,-39,-74
1,0,0,0,0,0,0,0,0,-48,-37,-39,-68
1,0,0,0,0,0,0,0,0,-51,-37,-47,-69
1,0,0,0,0,0,0,0,0,-48,-35,-43,-75
1,0,0,0,0,0,0,0,0,-51,-33,-42,-69
1,0,0,0,0,0,0,0,0,-50,-33,-39,-77
1,0,0,0,0,0,0,0,0,-48,-38,-40,-66
1,0,0,0,0,0,0,0,0,-51,-38,-39,-72
1,0,0,0,0,0,0,0,0,-54,-40,-41,-74
1,0,0,0,0,0,0,0,0,-51,-40,-39,-76
1,0,0,0,0,0,0,0,0,-51,-38,-42,-72
1,0,0,0,0,0,0,0,0,-53,-32,-39,-71
1,0,0,0,0,0,0,0,0,-56,-32,-42,-79
1,0,0,0,0,0,0,0,0,-52,-32,-39,-79
1,0,0,0,0,0,0,0,0,-51,-31,-39,-75
1,0,0,0,0,0,0,0,0,-56,-31,-37,-75
1,0,0,0,0,0,0,0,0,-56,-32,-35,-77
1,0,0,0,0,0,0,0,0,-54,-40,-37,-75
1,0,0,0,0,0,0,0,0,-54,-32,-38,-75
1,0,0,0,0,0,0,0,0,-53,-39,-39,-64
1,0,0,0,0,0,0,0,0,-53,-35,-39,-69
1,0,0,0,0,0,0,0,0,-55,-40,-38,-69
1,0,0,0,0,0,0,0,0,-54,-38,-37,-70
1,0,0,0,0,0,0,0,0,-55,-39,-43,-69
1,0,0,0,0,0,0,0,0,-54,-38,-41,-68
1,0,0,0,0,0,0,0,0,-51,-39,-37,-58
1,0,0,0,0,0,0,0,0,-52,-38,-37,-66
1,0,0,0,0,0,0,0,0,-56,-38,-39,-69
1,0,0,0,0,0,0,0,0,-54,-36,-39,-70
1,0,0,0,0,0,0,0,0,-54,-36,-39,-73
1,0,0,0,0,0,0,0,0,-57,-38,-41,-68
1,0,0,0,0,0,0,0,0,-57,-39,-36,-69
1,0,0,0,0,0,0,0,0,-55,-37,-36,-68
1,0,0,0,0,0,0,0,0,-56,-36,-36,-68
0,1,0,0,0,0,0,0,0,-53,-33,-39,-68
0,1,0,0,0,0,0,0,0,-53,-33,-40,-66
0,1,0,0,0,0,0,0,0,-52,-32,-40,-65
0,1,0,0,0,0,0,0,0,-52,-32,-36,-57
0,1,0,0,0,0,0,0,0,-45,-43,-49,-66
0,1,0,0,0,0,0,0,0,-51,-39,-52,-70
0,1,0,0,0,0,0,0,0,-53,-40,-53,-64
0,1,0,0,0,0,0,0,0,-50,-34,-54,-62
0,1,0,0,0,0,0,0,0,-52,-36,-49,-65
0,1,0,0,0,0,0,0,0,-52,-36,-51,-61
0,1,0,0,0,0,0,0,0,-56,-33,-48,-62
0,1,0,0,0,0,0,0,0,-51,-33,-49,-63
0,1,0,0,0,0,0,0,0,-57,-36,-49,-62
0,1,0,0,0,0,0,0,0,-48,-34,-51,-65
0,1,0,0,0,0,0,0,0,-54,-39,-54,-63
0,1,0,0,0,0,0,0,0,-55,-38,-51,-64
0,1,0,0,0,0,0,0,0,-62,-38,-49,-64
0,1,0,0,0,0,0,0,0,-55,-39,-49,-64
0,1,0,0,0,0,0,0,0,-58,-35,-49,-62
0,1,0,0,0,0,0,0,0,-58,-38,-49,-60
0,1,0,0,0,0,0,0,0,-61,-38,-51,-62
0,1,0,0,0,0,0,0,0,-61,-37,-51,-63
0,1,0,0,0,0,0,0,0,-58,-38,-48,-65
0,1,0,0,0,0,0,0,0,-56,-38,-51,-63
0,1,0,0,0,0,0,0,0,-52,-34,-53,-63
0,1,0,0,0,0,0,0,0,-55,-34,-53,-65
0,1,0,0,0,0,0,0,0,-55,-34,-51,-63
0,1,0,0,0,0,0,0,0,-55,-39,-51,-62
0,1,0,0,0,0,0,0,0,-55,-34,-52,-65
0,1,0,0,0,0,0,0,0,-56,-34,-51,-66
0,1,0,0,0,0,0,0,0,-56,-34,-54,-67
0,1,0,0,0,0,0,0,0,-60,-34,-54,-68
0,1,0,0,0,0,0,0,0,-58,-38,-46,-72
0,1,0,0,0,0,0,0,0,-58,-39,-51,-72
0,1,0,0,0,0,0,0,0,-52,-38,-49,-68
0,1,0,0,0,0,0,0,0,-51,-38,-48,-68
0,1,0,0,0,0,0,0,0,-51,-40,-55,-66
0,1,0,0,0,0,0,0,0,-55,-33,-49,-68
0,1,0,0,0,0,0,0,0,-51,-41,-61,-68
0,1,0,0,0,0,0,0,0,-57,-34,-54,-69
0,1,0,0,0,0,0,0,0,-53,-34,-53,-70
0,1,0,0,0,0,0,0,0,-53,-42,-54,-70
0,1,0,0,0,0,0,0,0,-53,-41,-53,-70
0,1,0,0,0,0,0,0,0,-57,-32,-51,-71
0,1,0,0,0,0,0,0,0,-56,-32,-51,-65
0,1,0,0,0,0,0,0,0,-60,-32,-53,-72
0,1,0,0,0,0,0,0,0,-57,-32,-53,-71
0,1,0,0,0,0,0,0,0,-59,-33,-51,-69
0,1,0,0,0,0,0,0,0,-60,-33,-52,-72
0,1,0,0,0,0,0,0,0,-55,-33,-60,-69
0,1,0,0,0,0,0,0,0,-53,-33,-52,-70
0,1,0,0,0,0,0,0,0,-55,-32,-54,-69
0,1,0,0,0,0,0,0,0,-55,-33,-55,-69
0,1,0,0,0,0,0,0,0,-58,-33,-52,-73
0,1,0,0,0,0,0,0,0,-58,-40,-51,-71
0,1,0,0,0,0,0,0,0,-57,-40,-57,-65
0,1,0,0,0,0,0,0,0,-57,-39,-53,-70
0,1,0,0,0,0,0,0,0,-58,-33,-51,-69
0,1,0,0,0,0,0,0,0,-51,-42,-49,-73
0,1,0,0,0,0,0,0,0,-47,-33,-51,-70
0,1,0,0,0,0,0,0,0,-47,-46,-47,-65
0,1,0,0,0,0,0,0,0,-49,-36,-49,-61
0,1,0,0,0,0,0,0,0,-49,-39,-57,-63
0,1,0,0,0,0,0,0,0,-49,-43,-55,-67
0,1,0,0,0,0,0,0,0,-48,-34,-52,-65
0,1,0,0,0,0,0,0,0,-54,-43,-58,-67
0,1,0,0,0,0,0,0,0,-52,-33,-47,-71
0,1,0,0,0,0,0,0,0,-56,-32,-43,-71
0,1,0,0,0,0,0,0,0,-53,-32,-46,-65
0,1,0,0,0,0,0,0,0,-58,-32,-45,-66
0,1,0,0,0,0,0,0,0,-52,-33,-45,-71
0,1,0,0,0,0,0,0,0,-54,-34,-49,-65
0,1,0,0,0,0,0,0,0,-52,-34,-45,-66
0,1,0,0,0,0,0,0,0,-50,-32,-47,-67
0,1,0,0,0,0,0,0,0,-54,-32,-45,-71
0,1,0,0,0,0,0,0,0,-59,-40,-49,-71
0,1,0,0,0,0,0,0,0,-54,-41,-48,-65
0,1,0,0,0,0,0,0,0,-51,-32,-51,-61
0,1,0,0,0,0,0,0,0,-51,-37,-46,-59
0,1,0,0,0,0,0,0,0,-53,-35,-45,-60
0,1,0,0,0,0,0,0,0,-60,-49,-47,-62
0,1,0,0,0,0,0,0,0,-48,-34,-51,-58
0,1,0,0,0,0,0,0,0,-48,-34,-51,-62
0,1,0,0,0,0,0,0,0,-52,-34,-42,-63
0,1,0,0,0,0,0,0,0,-54,-38,-55,-67
0,1,0,0,0,0,0,0,0,-61,-34,-51,-70
0,1,0,0,0,0,0,0,0,-48,-41,-43,-59
0,1,0,0,0,0,0,0,0,-51,-39,-45,-61
0,1,0,0,0,0,0,0,0,-54,-30,-51,-60
0,1,0,0,0,0,0,0,0,-51,-39,-49,-59
0,1,0,0,0,0,0,0,0,-48,-37,-53,-61
0,1,0,0,0,0,0,0,0,-51,-40,-63,-61
0,1,0,0,0,0,0,0,0,-57,-39,-59,-61
0,1,0,0,0,0,0,0,0,-58,-32,-61,-68
0,1,0,0,0,0,0,0,0,-65,-43,-63,-65
0,1,0,0,0,0,0,0,0,-56,-30,-55,-65
0,1,0,0,0,0,0,0,0,-54,-31,-55,-68
0,1,0,0,0,0,0,0,0,-53,-43,-54,-67
0,1,0,0,0,0,0,0,0,-56,-43,-52,-68
0,1,0,0,0,0,0,0,0,-56,-32,-63,-66
0,1,0,0,0,0,0,0,0,-49,-37,-63,-63
0,1,0,0,0,0,0,0,0,-52,-37,-53,-61
0,1,0,0,0,0,0,0,0,-60,-36,-59,-61
0,1,0,0,0,0,0,0,0,-56,-36,-53,-59
0,1,0,0,0,0,0,0,0,-47,-41,-51,-58
0,1,0,0,0,0,0,0,0,-50,-31,-56,-60
0,1,0,0,0,0,0,0,0,-51,-32,-46,-65
0,1,0,0,0,0,0,0,0,-48,-43,-64,-62
0,1,0,0,0,0,0,0,0,-52,-30,-60,-64
0,1,0,0,0,0,0,0,0,-51,-34,-52,-62
0,1,0,0,0,0,0,0,0,-53,-43,-51,-69
0,1,0,0,0,0,0,0,0,-59,-53,-54,-72
0,1,0,0,0,0,0,0,0,-61,-55,-52,-71
0,1,0,0,0,0,0,0,0,-55,-61,-63,-68
0,1,0,0,0,0,0,0,0,-51,-53,-53,-64
0,1,0,0,0,0,0,0,0,-45,-48,-63,-59
0,1,0,0,0,0,0,0,0,-45,-36,-51,-56
0,1,0,0,0,0,0,0,0,-49,-42,-61,-57
0,1,0,0,0,0,0,0,0,-52,-42,-57,-57
0,1,0,0,0,0,0,0,0,-49,-41,-56,-59
0,1,0,0,0,0,0,0,0,-48,-44,-55,-60
0,1,0,0,0,0,0,0,0,-51,-43,-47,-59
0,1,0,0,0,0,0,0,0,-53,-43,-59,-61
0,1,0,0,0,0,0,0,0,-53,-44,-51,-59
0,1,0,0,0,0,0,0,0,-50,-44,-51,-59
0,1,0,0,0,0,0,0,0,-51,-44,-49,-59
0,1,0,0,0,0,0,0,0,-52,-44,-48,-58
0,1,0,0,0,0,0,0,0,-51,-44,-51,-59
0,1,0,0,0,0,0,0,0,-47,-44,-49,-62
0,1,0,0,0,0,0,0,0,-51,-44,-68,-68
0,1,0,0,0,0,0,0,0,-50,-44,-55,-67
0,1,0,0,0,0,0,0,0,-53,-49,-51,-66
0,1,0,0,0,0,0,0,0,-56,-49,-59,-67
0,1,0,0,0,0,0,0,0,-55,-49,-51,-68
0,1,0,0,0,0,0,0,0,-60,-49,-48,-68
0,1,0,0,0,0,0,0,0,-59,-34,-47,-65
0,1,0,0,0,0,0,0,0,-47,-43,-51,-63
0,1,0,0,0,0,0,0,0,-48,-43,-51,-60
0,1,0,0,0,0,0,0,0,-54,-49,-63,-66
0,1,0,0,0,0,0,0,0,-54,-51,-55,-66
0,1,0,0,0,0,0,0,0,-54,-40,-58,-67
0,1,0,0,0,0,0,0,0,-54,-42,-53,-63
0,1,0,0,0,0,0,0,0,-51,-40,-54,-68
0,1,0,0,0,0,0,0,0,-51,-35,-51,-68
0,1,0,0,0,0,0,0,0,-51,-38,-57,-65
0,1,0,0,0,0,0,0,0,-49,-35,-59,-66
0,1,0,0,0,0,0,0,0,-51,-38,-65,-65
0,1,0,0,0,0,0,0,0,-51,-39,-64,-64
0,1,0,0,0,0,0,0,0,-50,-40,-60,-65
0,1,0,0,0,0,0,0,0,-61,-39,-55,-64
0,1,0,0,0,0,0,0,0,-59,-38,-62,-66
0,1,0,0,0,0,0,0,0,-59,-38,-52,-65
0,1,0,0,0,0,0,0,0,-60,-43,-63,-66
0,1,0,0,0,0,0,0,0,-61,-43,-60,-65
0,1,0,0,0,0,0,0,0,-59,-46,-59,-64
0,1,0,0,0,0,0,0,0,-58,-46,-57,-65
0,1,0,0,0,0,0,0,0,-58,-35,-65,-65
0,1,0,0,0,0,0,0,0,-59,-43,-55,-64
0,1,0,0,0,0,0,0,0,-53,-37,-47,-64
0,1,0,0,0,0,0,0,0,-53,-41,-45,-65
0,1,0,0,0,0,0,0,0,-56,-43,-44,-59
0,1,0,0,0,0,0,0,0,-53,-37,-45,-68
0,1,0,0,0,0,0,0,0,-53,-40,-45,-66
0,1,0,0,0,0,0,0,0,-48,-36,-45,-66
0,1,0,0,0,0,0,0,0,-46,-42,-47,-63
0,1,0,0,0,0,0,0,0,-44,-39,-49,-64
0,1,0,0,0,0,0,0,0,-45,-51,-46,-67
0,1,0,0,0,0,0,0,0,-46,-52,-48,-67
0,1,0,0,0,0,0,0,0,-46,-38,-42,-62
0,1,0,0,0,0,0,0,0,-46,-51,-45,-61
0,1,0,0,0,0,0,0,0,-47,-51,-46,-68
0,1,0,0,0,0,0,0,0,-49,-38,-45,-64
0,1,0,0,0,0,0,0,0,-46,-42,-43,-62
0,1,0,0,0,0,0,0,0,-42,-38,-50,-61
0,1,0,0,0,0,0,0,0,-45,-39,-47,-63
0,1,0,0,0,0,0,0,0,-47,-43,-43,-68
0,1,0,0,0,0,0,0,0,-46,-47,-48,-61
0,1,0,0,0,0,0,0,0,-45,-48,-47,-68
0,1,0,0,0,0,0,0,0,-48,-41,-49,-68
0,1,0,0,0,0,0,0,0,-51,-39,-51,-66
0,1,0,0,0,0,0,0,0,-51,-44,-47,-67
0,1,0,0,0,0,0,0,0,-48,-49,-45,-67
0,1,0,0,0,0,0,0,0,-47,-42,-57,-64
0,1,0,0,0,0,0,0,0,-59,-48,-51,-62
0,1,0,0,0,0,0,0,0,-53,-43,-46,-59
0,1,0,0,0,0,0,0,0,-54,-37,-49,-59
0,1,0,0,0,0,0,0,0,-51,-46,-45,-59
0,1,0,0,0,0,0,0,0,-46,-43,-53,-68
0,1,0,0,0,0,0,0,0,-51,-55,-53,-68
0,1,0,0,0,0,0,0,0,-48,-43,-51,-65
0,1,0,0,0,0,0,0,0,-49,-43,-47,-71
0,1,0,0,0,0,0,0,0,-49,-42,-60,-73
0,1,0,0,0,0,0,0,0,-48,-40,-52,-70
0,1,0,0,0,0,0,0,0,-51,-44,-57,-70
0,1,0,0,0,0,0,0,0,-49,-47,-62,-68
0,1,0,0,0,0,0,0,0,-48,-49,-53,-64
0,1,0,0,0,0,0,0,0,-49,-38,-52,-68
0,1,0,0,0,0,0,0,0,-48,-38,-61,-65
0,1,0,0,0,0,0,0,0,-49,-43,-56,-63
0,1,0,0,0,0,0,0,0,-51,-38,-62,-66
0,0,1,0,0,0,0,0,0,-58,-42,-48,-64
0,0,1,0,0,0,0,0,0,-54,-38,-48,-67
0,0,1,0,0,0,0,0,0,-45,-44,-58,-56
0,0,1,0,0,0,0,0,0,-46,-39,-59,-58
0,0,1,0,0,0,0,0,0,-40,-44,-54,-69
0,0,1,0,0,0,0,0,0,-38,-43,-53,-56
0,0,1,0,0,0,0,0,0,-42,-52,-58,-56
0,0,1,0,0,0,0,0,0,-41,-47,-52,-70
0,0,1,0,0,0,0,0,0,-64,-45,-54,-50
0,0,1,0,0,0,0,0,0,-51,-42,-52,-49
0,0,1,0,0,0,0,0,0,-51,-42,-56,-50
0,0,1,0,0,0,0,0,0,-51,-36,-51,-49
0,0,1,0,0,0,0,0,0,-49,-36,-53,-50
0,0,1,0,0,0,0,0,0,-52,-45,-58,-49
0,0,1,0,0,0,0,0,0,-52,-35,-54,-52
0,0,1,0,0,0,0,0,0,-52,-36,-53,-48
0,0,1,0,0,0,0,0,0,-51,-34,-47,-48
0,0,1,0,0,0,0,0,0,-45,-46,-64,-52
0,0,1,0,0,0,0,0,0,-45,-42,-61,-47
0,0,1,0,0,0,0,0,0,-48,-51,-47,-49
0,0,1,0,0,0,0,0,0,-51,-39,-47,-48
0,0,1,0,0,0,0,0,0,-53,-44,-49,-47
0,0,1,0,0,0,0,0,0,-57,-43,-52,-46
0,0,1,0,0,0,0,0,0,-53,-47,-56,-47
0,0,1,0,0,0,0,0,0,-49,-37,-55,-46
0,0,1,0,0,0,0,0,0,-56,-40,-53,-48
0,0,1,0,0,0,0,0,0,-54,-56,-57,-47
0,0,1,0,0,0,0,0,0,-52,-40,-66,-47
0,0,1,0,0,0,0,0,0,-63,-36,-45,-49
0,0,1,0,0,0,0,0,0,-52,-38,-45,-50
0,0,1,0,0,0,0,0,0,-54,-52,-46,-48
0,0,1,0,0,0,0,0,0,-43,-45,-47,-49
0,0,1,0,0,0,0,0,0,-51,-43,-43,-52
0,0,1,0,0,0,0,0,0,-43,-51,-67,-65
0,0,1,0,0,0,0,0,0,-45,-38,-67,-55
0,0,1,0,0,0,0,0,0,-49,-44,-65,-55
0,0,1,0,0,0,0,0,0,-51,-60,-49,-61
0,0,1,0,0,0,0,0,0,-45,-49,-51,-59
0,0,1,0,0,0,0,0,0,-39,-53,-51,-60
0,0,1,0,0,0,0,0,0,-42,-58,-51,-62
0,0,1,0,0,0,0,0,0,-42,-58,-49,-60
0,0,1,0,0,0,0,0,0,-40,-54,-51,-60
0,0,1,0,0,0,0,0,0,-40,-52,-51,-61
0,0,1,0,0,0,0,0,0,-39,-34,-49,-62
0,0,1,0,0,0,0,0,0,-40,-35,-50,-55
0,0,1,0,0,0,0,0,0,-41,-57,-51,-60
0,0,1,0,0,0,0,0,0,-41,-62,-49,-61
0,0,1,0,0,0,0,0,0,-43,-33,-49,-60
0,0,1,0,0,0,0,0,0,-45,-53,-51,-58
0,0,1,0,0,0,0,0,0,-45,-50,-52,-57
0,0,1,0,0,0,0,0,0,-45,-36,-49,-62
0,0,1,0,0,0,0,0,0,-45,-37,-51,-60
0,0,1,0,0,0,0,0,0,-48,-36,-51,-64
0,0,1,0,0,0,0,0,0,-48,-33,-60,-68
0,0,1,0,0,0,0,0,0,-53,-43,-68,-74
0,0,1,0,0,0,0,0,0,-49,-33,-58,-75
0,0,1,0,0,0,0,0,0,-45,-42,-57,-70
0,0,1,0,0,0,0,0,0,-55,-45,-57,-61
0,0,1,0,0,0,0,0,0,-52,-35,-56,-56
0,0,1,0,0,0,0,0,0,-49,-35,-54,-56
0,0,1,0,0,0,0,0,0,-49,-35,-60,-57
0,0,1,0,0,0,0,0,0,-49,-42,-51,-57
0,0,1,0,0,0,0,0,0,-53,-42,-51,-56
0,0,1,0,0,0,0,0,0,-53,-41,-50,-56
0,0,1,0,0,0,0,0,0,-54,-37,-49,-56
0,0,1,0,0,0,0,0,0,-51,-45,-51,-56
0,0,1,0,0,0,0,0,0,-49,-36,-51,-56
0,0,1,0,0,0,0,0,0,-55,-58,-49,-60
0,0,1,0,0,0,0,0,0,-53,-48,-48,-64
0,0,1,0,0,0,0,0,0,-55,-50,-52,-58
0,0,1,0,0,0,0,0,0,-58,-36,-49,-59
0,0,1,0,0,0,0,0,0,-56,-35,-55,-59
0,0,1,0,0,0,0,0,0,-51,-54,-54,-59
0,0,1,0,0,0,0,0,0,-51,-54,-52,-62
0,0,1,0,0,0,0,0,0,-53,-51,-54,-61
0,0,1,0,0,0,0,0,0,-53,-36,-52,-60
0,0,1,0,0,0,0,0,0,-59,-33,-55,-59
0,0,1,0,0,0,0,0,0,-57,-35,-52,-59
0,0,1,0,0,0,0,0,0,-55,-34,-51,-62
0,0,1,0,0,0,0,0,0,-57,-34,-53,-60
0,0,1,0,0,0,0,0,0,-51,-42,-51,-56
0,0,1,0,0,0,0,0,0,-55,-42,-51,-58
0,0,1,0,0,0,0,0,0,-54,-34,-58,-60
0,0,1,0,0,0,0,0,0,-56,-43,-51,-60
0,0,1,0,0,0,0,0,0,-56,-42,-51,-62
0,0,1,0,0,0,0,0,0,-59,-41,-52,-59
0,0,1,0,0,0,0,0,0,-56,-42,-52,-60
0,0,1,0,0,0,0,0,0,-55,-42,-51,-60
0,0,1,0,0,0,0,0,0,-57,-34,-52,-61
0,0,1,0,0,0,0,0,0,-54,-33,-51,-59
0,0,1,0,0,0,0,0,0,-57,-45,-51,-62
0,0,1,0,0,0,0,0,0,-51,-43,-54,-60
0,0,1,0,0,0,0,0,0,-49,-45,-57,-63
0,0,1,0,0,0,0,0,0,-50,-36,-55,-64
0,0,1,0,0,0,0,0,0,-51,-36,-60,-63
0,0,1,0,0,0,0,0,0,-51,-50,-58,-62
0,0,1,0,0,0,0,0,0,-50,-36,-52,-61
0,0,1,0,0,0,0,0,0,-49,-34,-55,-64
0,0,1,0,0,0,0,0,0,-51,-53,-53,-60
0,0,1,0,0,0,0,0,0,-51,-43,-51,-60
0,0,1,0,0,0,0,0,0,-49,-38,-54,-61
0,0,1,0,0,0,0,0,0,-51,-37,-54,-61
0,0,1,0,0,0,0,0,0,-51,-45,-55,-59
0,0,1,0,0,0,0,0,0,-54,-37,-60,-61
0,0,1,0,0,0,0,0,0,-51,-45,-53,-61
0,0,1,0,0,0,0,0,0,-51,-49,-54,-59
0,0,1,0,0,0,0,0,0,-51,-48,-57,-61
0,0,1,0,0,0,0,0,0,-49,-46,-55,-61
0,0,1,0,0,0,0,0,0,-51,-38,-57,-64
0,0,1,0,0,0,0,0,0,-51,-39,-59,-61
0,0,1,0,0,0,0,0,0,-51,-39,-56,-61
0,0,1,0,0,0,0,0,0,-48,-39,-55,-62
0,0,1,0,0,0,0,0,0,-48,-43,-53,-62
0,0,1,0,0,0,0,0,0,-48,-38,-53,-62
0,0,1,0,0,0,0,0,0,-47,-38,-52,-61
0,0,1,0,0,0,0,0,0,-48,-39,-53,-62
0,0,1,0,0,0,0,0,0,-49,-45,-51,-60
0,0,1,0,0,0,0,0,0,-52,-36,-54,-59
0,0,1,0,0,0,0,0,0,-56,-42,-61,-59
0,0,1,0,0,0,0,0,0,-52,-35,-57,-60
0,0,1,0,0,0,0,0,0,-55,-35,-55,-59
0,0,1,0,0,0,0,0,0,-49,-32,-48,-60
0,0,1,0,0,0,0,0,0,-45,-43,-51,-62
0,0,1,0,0,0,0,0,0,-43,-34,-51,-61
0,0,1,0,0,0,0,0,0,-43,-34,-52,-61
0,0,1,0,0,0,0,0,0,-45,-44,-53,-61
0,0,1,0,0,0,0,0,0,-45,-37,-53,-60
0,0,1,0,0,0,0,0,0,-45,-37,-51,-62
0,0,1,0,0,0,0,0,0,-47,-44,-53,-59
0,0,1,0,0,0,0,0,0,-45,-44,-53,-60
0,0,1,0,0,0,0,0,0,-43,-43,-51,-59
0,0,1,0,0,0,0,0,0,-45,-44,-54,-59
0,0,1,0,0,0,0,0,0,-47,-47,-56,-57
0,0,1,0,0,0,0,0,0,-48,-46,-53,-59
0,0,1,0,0,0,0,0,0,-47,-39,-51,-60
0,0,1,0,0,0,0,0,0,-46,-38,-52,-58
0,0,1,0,0,0,0,0,0,-46,-47,-51,-60
0,0,1,0,0,0,0,0,0,-48,-47,-52,-59
0,0,1,0,0,0,0,0,0,-51,-47,-54,-59
0,0,1,0,0,0,0,0,0,-53,-46,-52,-61
0,0,1,0,0,0,0,0,0,-53,-47,-52,-62
0,0,1,0,0,0,0,0,0,-51,-39,-53,-60
0,0,1,0,0,0,0,0,0,-47,-39,-53,-59
0,0,1,0,0,0,0,0,0,-48,-52,-53,-60
0,0,1,0,0,0,0,0,0,-48,-39,-53,-60
0,0,1,0,0,0,0,0,0,-49,-39,-51,-58
0,0,1,0,0,0,0,0,0,-48,-39,-51,-58
0,0,1,0,0,0,0,0,0,-46,-34,-51,-62
0,0,1,0,0,0,0,0,0,-57,-43,-51,-58
0,0,1,0,0,0,0,0,0,-53,-50,-50,-57
0,0,1,0,0,0,0,0,0,-49,-38,-50,-62
0,0,1,0,0,0,0,0,0,-49,-37,-62,-62
0,0,1,0,0,0,0,0,0,-51,-42,-49,-57
0,0,1,0,0,0,0,0,0,-56,-52,-51,-62
0,0,1,0,0,0,0,0,0,-53,-48,-51,-59
0,0,1,0,0,0,0,0,0,-48,-35,-53,-64
0,0,1,0,0,0,0,0,0,-51,-51,-53,-61
0,0,1,0,0,0,0,0,0,-52,-49,-51,-64
0,0,1,0,0,0,0,0,0,-51,-35,-57,-61
0,0,1,0,0,0,0,0,0,-47,-54,-61,-61
0,0,1,0,0,0,0,0,0,-57,-44,-53,-57
0,0,1,0,0,0,0,0,0,-60,-36,-55,-59
0,0,1,0,0,0,0,0,0,-61,-35,-60,-58
0,0,1,0,0,0,0,0,0,-61,-42,-57,-59
0,0,1,0,0,0,0,0,0,-55,-42,-51,-59
0,0,1,0,0,0,0,0,0,-53,-39,-53,-60
0,0,1,0,0,0,0,0,0,-53,-38,-58,-60
0,0,1,0,0,0,0,0,0,-56,-38,-56,-59
0,0,1,0,0,0,0,0,0,-56,-38,-55,-61
0,0,1,0,0,0,0,0,0,-51,-39,-58,-61
0,0,1,0,0,0,0,0,0,-52,-32,-55,-60
0,0,1,0,0,0,0,0,0,-51,-32,-55,-61
0,0,1,0,0,0,0,0,0,-53,-38,-54,-61
0,0,1,0,0,0,0,0,0,-55,-38,-54,-61
0,0,1,0,0,0,0,0,0,-56,-38,-52,-60
0,0,1,0,0,0,0,0,0,-57,-32,-55,-59
0,0,1,0,0,0,0,0,0,-54,-32,-54,-60
0,0,1,0,0,0,0,0,0,-62,-32,-52,-60
0,0,1,0,0,0,0,0,0,-58,-32,-55,-55
0,0,1,0,0,0,0,0,0,-61,-38,-53,-54
0,0,1,0,0,0,0,0,0,-60,-32,-57,-56
0,0,1,0,0,0,0,0,0,-60,-37,-53,-56
0,0,1,0,0,0,0,0,0,-61,-32,-55,-56
0,0,1,0,0,0,0,0,0,-58,-37,-54,-54
0,0,1,0,0,0,0,0,0,-61,-32,-52,-55
0,0,1,0,0,0,0,0,0,-60,-36,-51,-61
0,0,1,0,0,0,0,0,0,-58,-36,-57,-60
0,0,1,0,0,0,0,0,0,-58,-38,-53,-60
0,0,1,0,0,0,0,0,0,-58,-32,-51,-62
0,0,1,0,0,0,0,0,0,-59,-37,-53,-61
0,0,1,0,0,0,0,0,0,-52,-38,-55,-61
0,0,1,0,0,0,0,0,0,-56,-34,-57,-61
0,0,1,0,0,0,0,0,0,-53,-34,-58,-64
0,0,1,0,0,0,0,0,0,-53,-39,-59,-60
0,0,1,0,0,0,0,0,0,-53,-38,-59,-60
0,0,1,0,0,0,0,0,0,-55,-34,-57,-60
0,0,1,0,0,0,0,0,0,-59,-38,-57,-61
0,0,1,0,0,0,0,0,0,-54,-38,-60,-60
0,0,1,0,0,0,0,0,0,-54,-33,-57,-61
0,0,1,0,0,0,0,0,0,-54,-37,-57,-61
0,0,0,1,0,0,0,0,0,-55,-34,-57,-58
0,0,0,1,0,0,0,0,0,-55,-34,-56,-60
0,0,0,1,0,0,0,0,0,-53,-56,-54,-57
0,0,0,1,0,0,0,0,0,-48,-54,-57,-60
0,0,0,1,0,0,0,0,0,-45,-46,-54,-74
0,0,0,1,0,0,0,0,0,-51,-42,-51,-57
0,0,0,1,0,0,0,0,0,-42,-47,-64,-61
0,0,0,1,0,0,0,0,0,-53,-34,-60,-61
0,0,0,1,0,0,0,0,0,-47,-41,-59,-63
0,0,0,1,0,0,0,0,0,-51,-41,-61,-62
0,0,0,1,0,0,0,0,0,-47,-49,-69,-62
0,0,0,1,0,0,0,0,0,-47,-42,-57,-71
0,0,0,1,0,0,0,0,0,-52,-46,-58,-75
0,0,0,1,0,0,0,0,0,-53,-48,-59,-70
0,0,0,1,0,0,0,0,0,-54,-48,-55,-69
0,0,0,1,0,0,0,0,0,-59,-43,-54,-69
0,0,0,1,0,0,0,0,0,-56,-44,-55,-72
0,0,0,1,0,0,0,0,0,-52,-41,-60,-66
0,0,0,1,0,0,0,0,0,-50,-42,-58,-63
0,0,0,1,0,0,0,0,0,-51,-42,-57,-65
0,0,0,1,0,0,0,0,0,-49,-39,-58,-62
0,0,0,1,0,0,0,0,0,-45,-40,-60,-63
0,0,0,1,0,0,0,0,0,-43,-40,-58,-62
0,0,0,1,0,0,0,0,0,-43,-41,-58,-63
